payment_id,customer_id,amount,payment_date
7659,1415,999,2021-06-05
7660,1415,999,2024-02-28
7661,1415,999,2022-06-23
7662,1415,999,2023-05-23
7663,1415,999,2025-01-09
7664,1415,999,2021-08-07
7665,1415,999,2024-12-08
7666,1415,999,2023-12-23
7667,1416,499,2024-04-22
7668,1416,499,2024-04-18
7669,1416,499,2021-05-05
7670,1416,499,2021-12-11
7671,1416,499,2024-01-14
7672,1416,499,2024-09-26
7673,1416,499,2023-01-13
7674,1416,499,2023-01-28
7675,1416,499,2022-07-10
7676,1416,499,2021-01-08
7677,1417,699,2024-11-01
7678,1417,699,2024-05-12
7679,1417,699,2022-01-11
7680,1417,699,2022-12-25
7681,1417,699,2024-10-10
7682,1417,699,2024-10-07
7683,1417,699,2022-05-10
7684,1417,699,2024-10-21
7685,1418,499,2021-03-01
7686,1418,499,2022-09-18
7687,1418,499,2023-09-16
7688,1418,499,2022-06-27
7689,1418,499,2023-10-03
7690,1418,499,2021-08-09
7691,1418,499,2022-07-31
7692,1418,499,2022-10-03
7693,1418,499,2024-08-01
7694,1418,499,2023-12-05
7695,1418,499,2025-01-31
7696,1418,499,2023-10-28
7697,1418,499,2021-09-04
7698,1418,499,2022-06-15
7699,1419,699,2023-04-19
7700,1419,699,2023-01-11
7701,1419,699,2024-10-25
7702,1419,699,2024-11-05
7703,1419,699,2021-01-08
7704,1419,699,2024-02-27
7705,1419,699,2021-07-15
7706,1419,699,2024-07-10
7707,1419,699,2022-03-31
7708,1419,699,2023-08-18
7709,1419,699,2023-05-10
7710,1419,699,2022-10-17
7711,1419,699,2023-07-07
7712,1420,999,2022-10-23
7713,1420,999,2021-07-13
7714,1420,999,2024-04-02
7715,1420,999,2023-03-19
7716,1420,999,2022-04-11
7717,1420,999,2024-11-27
7718,1420,999,2023-03-02
7719,1420,999,2024-12-24
7720,1420,999,2021-10-30
7721,1420,999,2025-02-08
7722,1421,699,2024-08-12
7723,1421,699,2022-08-22
7724,1421,699,2023-08-28
7725,1421,699,2024-11-18
7726,1421,699,2023-09-29
7727,1421,699,2022-08-14
7728,1421,699,2024-09-27
7729,1421,699,2024-06-06
7730,1421,699,2021-12-07
7731,1422,999,2021-01-13
7732,1422,999,2021-02-23
7733,1422,999,2023-03-15
7734,1422,999,2023-12-05
7735,1422,999,2022-03-06
7736,1422,999,2021-06-16
7737,1422,999,2021-07-20
7738,1422,999,2024-12-12
7739,1423,499,2024-04-20
7740,1423,499,2023-12-09
7741,1423,499,2022-04-28
7742,1423,499,2024-06-27
7743,1423,499,2022-07-27
7744,1423,499,2025-01-14
7745,1423,499,2021-02-02
7746,1423,499,2024-07-08
7747,1423,499,2022-06-22
7748,1423,499,2022-07-03
7749,1423,499,2023-12-27
7750,1423,499,2024-07-26
7751,1423,499,2023-08-26
7752,1424,999,2021-11-24
7753,1424,999,2023-02-25
7754,1424,999,2024-02-19
7755,1424,999,2021-02-06
7756,1424,999,2024-04-30
7757,1424,999,2021-05-30
7758,1424,999,2021-09-28
7759,1424,999,2023-01-25
7760,1424,999,2025-02-07
7761,1424,999,2021-12-20
7762,1424,999,2023-09-10
7763,1424,999,2022-08-21
7764,1424,999,2024-02-28
7765,1424,999,2022-02-12
7766,1425,999,2024-07-06
7767,1425,999,2021-03-04
7768,1425,999,2021-08-15
7769,1425,999,2021-12-22
7770,1425,999,2024-06-14
7771,1425,999,2024-02-15
7772,1425,999,2024-06-25
7773,1425,999,2023-01-29
7774,1425,999,2023-01-28
7775,1426,699,2022-08-09
7776,1426,699,2024-08-17
7777,1426,699,2024-03-09
7778,1426,699,2021-10-16
7779,1426,699,2021-01-02
7780,1426,699,2022-02-20
7781,1426,699,2023-10-21
7782,1426,699,2021-09-20
7783,1426,699,2022-09-25
7784,1426,699,2022-11-16
7785,1427,499,2024-02-07
7786,1427,499,2024-08-29
7787,1427,499,2024-04-02
7788,1427,499,2022-07-25
7789,1427,499,2023-04-11
7790,1427,499,2024-09-17
7791,1427,499,2023-05-20
7792,1427,499,2023-01-06
7793,1427,499,2022-06-12
7794,1427,499,2022-10-08
7795,1427,499,2022-12-07
7796,1427,499,2022-02-18
7797,1427,499,2023-12-16
7798,1427,499,2021-10-12
7799,1427,499,2024-01-07
7800,1428,699,2021-09-10
7801,1428,699,2023-04-04
7802,1428,699,2023-04-28
7803,1428,699,2022-05-11
7804,1428,699,2023-02-06
7805,1428,699,2024-08-08
7806,1428,699,2024-01-07
7807,1428,699,2024-03-30
7808,1428,699,2022-09-08
7809,1428,699,2023-03-06
7810,1428,699,2022-11-02
7811,1428,699,2024-05-21
7812,1428,699,2023-10-23
7813,1428,699,2025-01-30
7814,1428,699,2024-03-14
7815,1429,999,2024-04-03
7816,1429,999,2023-06-01
7817,1429,999,2023-01-31
7818,1429,999,2024-03-20
7819,1429,999,2024-12-15
7820,1429,999,2025-01-03
7821,1429,999,2024-02-23
7822,1429,999,2024-02-07
7823,1429,999,2022-07-06
7824,1429,999,2023-01-02
7825,1429,999,2021-03-15
7826,1429,999,2024-06-23
7827,1429,999,2021-02-16
7828,1429,999,2023-05-23
7829,1430,999,2023-10-27
7830,1430,999,2024-06-04
7831,1430,999,2023-01-04
7832,1430,999,2023-06-07
7833,1430,999,2024-06-14
7834,1430,999,2024-03-14
7835,1430,999,2022-10-16
7836,1430,999,2023-01-23
7837,1430,999,2021-10-14
7838,1430,999,2021-05-09
7839,1430,999,2024-01-17
7840,1431,699,2024-01-12
7841,1431,699,2021-02-27
7842,1431,699,2024-04-14
7843,1431,699,2023-08-11
7844,1431,699,2023-06-10
7845,1431,699,2021-12-18
7846,1431,699,2024-06-10
7847,1431,699,2021-01-21
7848,1432,499,2024-12-31
7849,1432,499,2022-05-26
7850,1432,499,2024-03-25
7851,1432,499,2022-01-03
7852,1432,499,2022-04-18
7853,1432,499,2021-06-24
7854,1432,499,2022-04-26
7855,1432,499,2024-05-12
7856,1433,499,2021-03-15
7857,1433,499,2024-08-19
7858,1433,499,2024-08-12
7859,1433,499,2021-11-12
7860,1433,499,2023-05-05
7861,1433,499,2021-03-12
7862,1433,499,2022-10-30
7863,1433,499,2023-12-10
7864,1433,499,2021-12-30
7865,1433,499,2024-12-16
7866,1434,499,2021-08-03
7867,1434,499,2023-10-12
7868,1434,499,2021-05-05
7869,1434,499,2023-12-18
7870,1434,499,2021-06-24
7871,1434,499,2025-02-08
7872,1434,499,2024-12-18
7873,1434,499,2022-05-12
7874,1434,499,2024-08-26
7875,1434,499,2022-02-26
7876,1435,499,2021-06-16
7877,1435,499,2024-03-21
7878,1435,499,2024-10-07
7879,1435,499,2021-02-09
7880,1435,499,2023-07-20
7881,1435,499,2023-03-28
7882,1435,499,2021-08-24
7883,1435,499,2023-02-26
7884,1435,499,2022-11-26
7885,1436,699,2021-09-11
7886,1436,699,2023-08-25
7887,1436,699,2021-07-20
7888,1436,699,2022-06-28
7889,1436,699,2022-06-12
7890,1436,699,2022-07-11
7891,1436,699,2024-03-12
7892,1436,699,2024-07-06
7893,1436,699,2021-11-28
7894,1436,699,2021-06-08
7895,1436,699,2021-11-16
7896,1436,699,2024-05-12
7897,1436,699,2022-07-02
7898,1436,699,2022-02-15
7899,1437,999,2021-11-26
7900,1437,999,2024-01-18
7901,1437,999,2023-01-13
7902,1437,999,2023-07-06
7903,1437,999,2024-10-02
7904,1437,999,2024-04-24
7905,1437,999,2022-12-25
7906,1437,999,2021-07-10
7907,1437,999,2024-05-13
7908,1437,999,2022-12-04
7909,1437,999,2021-07-27
7910,1437,999,2021-06-05
7911,1437,999,2022-06-24
7912,1438,699,2024-06-23
7913,1438,699,2022-02-10
7914,1438,699,2021-03-24
7915,1438,699,2022-02-18
7916,1438,699,2021-07-10
7917,1438,699,2021-06-02
7918,1438,699,2022-08-25
7919,1438,699,2023-05-18
7920,1438,699,2024-12-10
7921,1438,699,2022-03-04
7922,1438,699,2021-03-21
7923,1438,699,2021-03-09
7924,1438,699,2023-06-12
7925,1438,699,2021-11-22
7926,1439,699,2023-04-13
7927,1439,699,2021-04-08
7928,1439,699,2022-07-12
7929,1439,699,2023-07-14
7930,1439,699,2023-06-10
7931,1439,699,2023-11-01
7932,1439,699,2021-07-25
7933,1439,699,2025-01-05
7934,1439,699,2023-06-11
7935,1439,699,2023-07-11
7936,1439,699,2023-09-02
7937,1440,699,2022-01-01
7938,1440,699,2022-01-22
7939,1440,699,2022-01-29
7940,1440,699,2025-01-30
7941,1440,699,2021-11-23
7942,1440,699,2024-01-25
7943,1440,699,2022-08-26
7944,1440,699,2022-10-18
7945,1440,699,2021-03-11
7946,1440,699,2023-03-01
7947,1440,699,2022-02-18
7948,1441,999,2022-08-26
7949,1441,999,2023-06-12
7950,1441,999,2023-09-18
7951,1441,999,2024-02-10
7952,1441,999,2021-06-10
7953,1441,999,2024-08-14
7954,1441,999,2022-04-23
7955,1441,999,2024-01-23
7956,1442,999,2024-10-09
7957,1442,999,2021-03-07
7958,1442,999,2023-06-06
7959,1442,999,2023-04-24
7960,1442,999,2023-07-13
7961,1442,999,2023-06-04
7962,1442,999,2024-09-03
7963,1442,999,2024-06-06
7964,1442,999,2022-11-20
7965,1443,499,2023-02-19
7966,1443,499,2022-10-19
7967,1443,499,2022-10-28
7968,1443,499,2021-09-18
7969,1443,499,2024-10-05
7970,1443,499,2022-04-19
7971,1443,499,2024-08-18
7972,1443,499,2022-11-16
7973,1443,499,2024-10-09
7974,1443,499,2023-01-04
7975,1443,499,2021-11-10
7976,1443,499,2022-07-20
7977,1443,499,2023-11-16
7978,1444,999,2022-10-29
7979,1444,999,2024-10-16
7980,1444,999,2021-11-16
7981,1444,999,2024-12-25
7982,1444,999,2021-06-14
7983,1444,999,2021-10-20
7984,1444,999,2023-04-11
7985,1444,999,2023-08-17
7986,1444,999,2023-08-28
7987,1444,999,2022-11-08
7988,1444,999,2022-04-26
7989,1444,999,2022-01-30
7990,1445,699,2021-07-22
7991,1445,699,2025-02-01
7992,1445,699,2024-10-10
7993,1445,699,2022-08-27
7994,1445,699,2023-12-14
7995,1445,699,2022-11-14
7996,1445,699,2021-06-06
7997,1445,699,2022-02-10
7998,1445,699,2022-07-05
7999,1445,699,2024-12-23
8000,1445,699,2022-04-15
8001,1445,699,2024-03-27
8002,1445,699,2024-03-27
8003,1445,699,2023-05-23
8004,1445,699,2022-03-14
8005,1446,699,2023-04-20
8006,1446,699,2022-04-02
8007,1446,699,2023-03-08
8008,1446,699,2021-06-11
8009,1446,699,2023-10-02
8010,1446,699,2025-01-11
8011,1446,699,2024-12-12
8012,1446,699,2024-09-15
8013,1446,699,2022-07-03
8014,1446,699,2022-09-15
8015,1447,999,2023-12-26
8016,1447,999,2021-11-02
8017,1447,999,2021-01-24
8018,1447,999,2022-03-06
8019,1447,999,2024-02-02
8020,1447,999,2021-10-20
8021,1447,999,2024-10-16
8022,1447,999,2022-05-13
8023,1447,999,2024-05-28
8024,1448,699,2024-11-07
8025,1448,699,2022-11-29
8026,1448,699,2024-12-03
8027,1448,699,2022-05-04
8028,1448,699,2021-01-23
8029,1448,699,2024-01-26
8030,1448,699,2024-06-24
8031,1448,699,2024-05-29
8032,1448,699,2022-04-01
8033,1448,699,2024-06-27
8034,1448,699,2022-10-12
8035,1449,999,2022-12-05
8036,1449,999,2024-11-10
8037,1449,999,2021-09-19
8038,1449,999,2022-06-08
8039,1449,999,2025-01-17
8040,1449,999,2024-07-17
8041,1449,999,2021-10-26
8042,1449,999,2023-05-14
8043,1449,999,2021-09-06
8044,1449,999,2022-02-27
8045,1449,999,2024-06-02
8046,1449,999,2024-09-28
8047,1449,999,2021-05-30
8048,1450,999,2023-11-21
8049,1450,999,2021-10-08
8050,1450,999,2023-03-17
8051,1450,999,2024-02-02
8052,1450,999,2022-04-02
8053,1450,999,2022-03-09
8054,1450,999,2024-12-02
8055,1450,999,2021-03-07
8056,1450,999,2021-03-05
8057,1450,999,2022-02-23
8058,1450,999,2022-05-14
8059,1450,999,2024-06-27
8060,1450,999,2024-09-22
8061,1451,999,2024-04-16
8062,1451,999,2021-04-25
8063,1451,999,2022-05-07
8064,1451,999,2022-06-28
8065,1451,999,2024-04-01
8066,1451,999,2021-06-11
8067,1451,999,2022-07-18
8068,1451,999,2024-05-26
8069,1451,999,2021-09-21
8070,1451,999,2022-03-24
8071,1451,999,2022-11-20
8072,1451,999,2023-09-06
8073,1451,999,2024-12-23
8074,1451,999,2021-05-17
8075,1451,999,2022-06-09
8076,1452,499,2021-12-20
8077,1452,499,2021-08-28
8078,1452,499,2024-05-22
8079,1452,499,2021-02-02
8080,1452,499,2021-10-29
8081,1452,499,2024-03-10
8082,1452,499,2021-06-20
8083,1452,499,2022-05-28
8084,1452,499,2023-11-19
8085,1452,499,2024-02-25
8086,1452,499,2021-06-06
8087,1452,499,2024-02-16
8088,1452,499,2021-01-16
8089,1453,999,2022-06-15
8090,1453,999,2024-07-12
8091,1453,999,2021-05-16
8092,1453,999,2021-06-30
8093,1453,999,2024-07-11
8094,1453,999,2021-01-20
8095,1453,999,2023-10-17
8096,1453,999,2024-08-21
8097,1453,999,2022-05-01
8098,1453,999,2024-10-10
8099,1454,999,2022-04-13
8100,1454,999,2023-12-16
8101,1454,999,2023-10-07
8102,1454,999,2021-08-26
8103,1454,999,2021-04-02
8104,1454,999,2024-06-09
8105,1454,999,2024-08-27
8106,1454,999,2024-04-03
8107,1454,999,2023-09-30
8108,1454,999,2024-12-24
8109,1454,999,2023-12-18
8110,1454,999,2024-06-03
8111,1455,999,2025-01-21
8112,1455,999,2021-06-22
8113,1455,999,2025-01-25
8114,1455,999,2024-06-09
8115,1455,999,2023-09-17
8116,1455,999,2022-10-01
8117,1455,999,2022-10-06
8118,1455,999,2021-10-30
8119,1455,999,2024-01-21
8120,1455,999,2021-12-12
8121,1456,699,2023-08-15
8122,1456,699,2021-05-05
8123,1456,699,2021-07-23
8124,1456,699,2022-12-30
8125,1456,699,2022-01-26
8126,1456,699,2023-06-18
8127,1456,699,2021-07-09
8128,1456,699,2024-07-06
8129,1456,699,2022-08-15
8130,1456,699,2025-02-04
8131,1456,699,2023-09-04
8132,1456,699,2021-07-27
8133,1457,699,2021-07-06
8134,1457,699,2023-06-15
8135,1457,699,2023-12-10
8136,1457,699,2024-04-09
8137,1457,699,2023-04-07
8138,1457,699,2022-10-13
8139,1457,699,2021-04-03
8140,1457,699,2022-11-17
8141,1457,699,2024-12-30
8142,1457,699,2024-10-05
8143,1458,699,2024-11-03
8144,1458,699,2024-05-23
8145,1458,699,2021-07-08
8146,1458,699,2024-01-18
8147,1458,699,2024-06-25
8148,1458,699,2024-02-29
8149,1458,699,2021-08-30
8150,1458,699,2021-06-10
8151,1458,699,2023-11-11
8152,1459,699,2024-06-28
8153,1459,699,2021-07-17
8154,1459,699,2022-04-02
8155,1459,699,2024-08-08
8156,1459,699,2024-10-13
8157,1459,699,2022-01-10
8158,1459,699,2022-02-05
8159,1459,699,2024-01-01
8160,1459,699,2024-12-20
8161,1459,699,2023-04-26
8162,1459,699,2022-04-04
8163,1459,699,2023-12-02
8164,1459,699,2022-08-21
8165,1460,699,2022-03-11
8166,1460,699,2021-11-24
8167,1460,699,2022-05-31
8168,1460,699,2021-07-19
8169,1460,699,2023-08-03
8170,1460,699,2022-09-27
8171,1460,699,2021-12-27
8172,1460,699,2021-01-28
8173,1461,499,2022-05-10
8174,1461,499,2022-06-08
8175,1461,499,2021-12-18
8176,1461,499,2024-11-23
8177,1461,499,2023-06-21
8178,1461,499,2022-06-04
8179,1461,499,2024-06-22
8180,1461,499,2022-08-06
8181,1461,499,2021-08-22
8182,1461,499,2022-08-29
8183,1461,499,2024-12-16
8184,1461,499,2023-02-19
8185,1461,499,2021-04-28
8186,1461,499,2023-12-23
8187,1462,699,2022-11-28
8188,1462,699,2024-06-19
8189,1462,699,2025-02-02
8190,1462,699,2024-04-08
8191,1462,699,2023-12-25
8192,1462,699,2023-03-05
8193,1462,699,2024-07-02
8194,1462,699,2022-11-12
8195,1463,999,2023-01-30
8196,1463,999,2024-10-25
8197,1463,999,2024-11-02
8198,1463,999,2021-03-30
8199,1463,999,2023-01-10
8200,1463,999,2023-07-14
8201,1463,999,2024-03-29
8202,1463,999,2023-09-07
8203,1463,999,2021-02-11
8204,1463,999,2021-04-03
8205,1464,499,2023-01-13
8206,1464,499,2021-12-26
8207,1464,499,2023-10-25
8208,1464,499,2024-12-24
8209,1464,499,2025-01-30
8210,1464,499,2022-09-05
8211,1464,499,2022-04-25
8212,1464,499,2023-08-14
8213,1464,499,2024-09-25
8214,1465,699,2023-01-24
8215,1465,699,2022-11-02
8216,1465,699,2021-09-15
8217,1465,699,2024-09-22
8218,1465,699,2023-07-16
8219,1465,699,2024-05-17
8220,1465,699,2025-01-23
8221,1465,699,2022-11-29
8222,1465,699,2023-02-21
8223,1466,999,2024-12-24
8224,1466,999,2024-08-03
8225,1466,999,2023-07-26
8226,1466,999,2021-03-19
8227,1466,999,2023-02-10
8228,1466,999,2021-09-16
8229,1466,999,2023-08-11
8230,1466,999,2021-06-23
8231,1466,999,2023-11-03
8232,1467,499,2024-12-05
8233,1467,499,2021-08-15
8234,1467,499,2025-01-17
8235,1467,499,2023-07-07
8236,1467,499,2025-02-04
8237,1467,499,2021-02-23
8238,1467,499,2022-06-12
8239,1467,499,2021-09-10
8240,1467,499,2022-08-03
8241,1467,499,2022-05-27
8242,1467,499,2022-06-21
8243,1467,499,2024-05-21
8244,1467,499,2024-08-06
8245,1467,499,2021-12-08
8246,1468,699,2023-09-13
8247,1468,699,2023-06-18
8248,1468,699,2021-06-13
8249,1468,699,2022-01-07
8250,1468,699,2021-06-24
8251,1468,699,2022-04-28
8252,1468,699,2023-02-13
8253,1468,699,2024-03-16
8254,1468,699,2024-02-01
8255,1468,699,2024-04-22
8256,1468,699,2021-03-08
8257,1468,699,2024-07-02
8258,1468,699,2022-01-07
8259,1468,699,2021-09-12
8260,1469,499,2023-07-17
8261,1469,499,2024-07-17
8262,1469,499,2021-05-24
8263,1469,499,2024-03-05
8264,1469,499,2024-05-21
8265,1469,499,2022-10-12
8266,1469,499,2023-04-01
8267,1469,499,2021-03-29
8268,1469,499,2024-08-19
8269,1469,499,2024-07-07
8270,1469,499,2024-05-10
8271,1469,499,2024-11-11
8272,1469,499,2023-08-31
8273,1469,499,2022-10-22
8274,1470,699,2021-07-18
8275,1470,699,2022-02-03
8276,1470,699,2021-06-09
8277,1470,699,2021-05-14
8278,1470,699,2024-09-06
8279,1470,699,2023-12-13
8280,1470,699,2022-05-18
8281,1470,699,2021-05-19
8282,1470,699,2022-09-20
8283,1470,699,2024-03-08
8284,1470,699,2022-04-25
8285,1470,699,2024-02-02
8286,1470,699,2023-12-10
8287,1470,699,2024-04-15
8288,1471,999,2021-03-05
8289,1471,999,2021-12-17
8290,1471,999,2024-01-15
8291,1471,999,2022-03-04
8292,1471,999,2022-12-10
8293,1471,999,2021-09-17
8294,1471,999,2023-12-01
8295,1471,999,2023-05-01
8296,1471,999,2022-09-23
8297,1471,999,2024-04-13
8298,1471,999,2022-05-10
8299,1471,999,2023-10-05
8300,1471,999,2023-09-01
8301,1471,999,2024-04-24
8302,1471,999,2022-11-15
8303,1472,499,2023-12-27
8304,1472,499,2024-08-27
8305,1472,499,2022-05-02
8306,1472,499,2021-10-08
8307,1472,499,2021-09-13
8308,1472,499,2023-05-31
8309,1472,499,2024-11-07
8310,1472,499,2024-01-16
8311,1472,499,2021-04-13
8312,1472,499,2024-12-29
8313,1472,499,2024-11-03
8314,1472,499,2024-05-15
8315,1472,499,2021-01-20
8316,1472,499,2024-04-03
8317,1472,499,2023-02-19
8318,1473,999,2023-02-12
8319,1473,999,2022-10-17
8320,1473,999,2021-12-12
8321,1473,999,2023-11-28
8322,1473,999,2024-03-14
8323,1473,999,2023-07-25
8324,1473,999,2021-12-21
8325,1473,999,2021-03-21
8326,1473,999,2022-01-12
8327,1473,999,2023-08-10
8328,1473,999,2024-10-26
8329,1474,699,2022-04-13
8330,1474,699,2024-12-07
8331,1474,699,2021-01-31
8332,1474,699,2023-12-08
8333,1474,699,2023-10-03
8334,1474,699,2022-10-25
8335,1474,699,2023-12-26
8336,1474,699,2022-03-11
8337,1474,699,2024-10-03
8338,1474,699,2024-06-13
8339,1474,699,2024-10-21
8340,1474,699,2024-03-18
8341,1474,699,2023-08-25
8342,1474,699,2021-12-25
8343,1474,699,2023-09-07
8344,1475,999,2022-10-03
8345,1475,999,2022-05-22
8346,1475,999,2022-05-23
8347,1475,999,2022-02-06
8348,1475,999,2021-11-27
8349,1475,999,2023-09-26
8350,1475,999,2024-04-01
8351,1475,999,2021-08-30
8352,1475,999,2024-10-01
8353,1475,999,2022-01-07
8354,1475,999,2021-02-22
8355,1475,999,2021-07-05
8356,1475,999,2023-04-30
8357,1475,999,2022-05-13
8358,1475,999,2024-03-06
8359,1476,699,2024-04-08
8360,1476,699,2023-05-18
8361,1476,699,2024-01-05
8362,1476,699,2023-07-21
8363,1476,699,2022-12-17
8364,1476,699,2025-01-01
8365,1476,699,2021-11-19
8366,1476,699,2024-06-05
8367,1476,699,2021-07-27
8368,1476,699,2023-01-13
8369,1477,699,2022-09-18
8370,1477,699,2024-06-22
8371,1477,699,2024-08-04
8372,1477,699,2024-10-26
8373,1477,699,2023-08-17
8374,1477,699,2022-11-24
8375,1477,699,2021-08-15
8376,1477,699,2024-07-14
8377,1477,699,2024-06-13
8378,1477,699,2023-11-07
8379,1477,699,2021-10-04
8380,1477,699,2022-09-25
8381,1478,699,2021-09-19
8382,1478,699,2022-03-21
8383,1478,699,2022-03-10
8384,1478,699,2024-08-01
8385,1478,699,2024-12-02
8386,1478,699,2024-02-10
8387,1478,699,2023-10-11
8388,1478,699,2022-06-03
8389,1478,699,2021-03-16
8390,1479,699,2024-03-30
8391,1479,699,2024-02-15
8392,1479,699,2024-07-21
8393,1479,699,2021-02-28
8394,1479,699,2024-10-18
8395,1479,699,2023-04-11
8396,1479,699,2021-09-28
8397,1479,699,2022-04-06
8398,1479,699,2022-01-24
8399,1479,699,2022-10-03
8400,1479,699,2024-02-14
8401,1479,699,2021-06-04
8402,1479,699,2021-04-02
8403,1479,699,2021-12-05
8404,1480,999,2022-05-01
8405,1480,999,2024-06-08
8406,1480,999,2022-12-23
8407,1480,999,2023-01-31
8408,1480,999,2022-03-01
8409,1480,999,2023-06-15
8410,1480,999,2024-01-11
8411,1480,999,2022-01-04
8412,1480,999,2024-06-29
8413,1480,999,2021-09-24
8414,1480,999,2023-11-04
8415,1481,699,2023-06-24
8416,1481,699,2023-03-12
8417,1481,699,2022-04-05
8418,1481,699,2024-11-04
8419,1481,699,2024-09-11
8420,1481,699,2022-08-31
8421,1481,699,2024-05-21
8422,1481,699,2021-10-01
8423,1481,699,2021-07-19
8424,1481,699,2021-06-21
8425,1481,699,2021-05-25
8426,1481,699,2024-06-10
8427,1481,699,2021-02-27
8428,1481,699,2023-09-19
8429,1481,699,2023-02-03
8430,1482,999,2022-01-27
8431,1482,999,2024-04-08
8432,1482,999,2021-09-24
8433,1482,999,2023-09-26
8434,1482,999,2023-06-08
8435,1482,999,2023-03-22
8436,1482,999,2024-08-22
8437,1482,999,2024-05-31
8438,1482,999,2023-02-14
8439,1483,999,2021-11-07
8440,1483,999,2022-05-28
8441,1483,999,2022-02-09
8442,1483,999,2024-08-10
8443,1483,999,2023-10-11
8444,1483,999,2024-07-09
8445,1483,999,2023-09-27
8446,1483,999,2024-05-18
8447,1483,999,2023-01-04
8448,1483,999,2024-02-23
8449,1483,999,2023-09-17
8450,1483,999,2023-09-02
8451,1483,999,2022-01-06
8452,1484,699,2024-01-29
8453,1484,699,2024-01-17
8454,1484,699,2022-10-11
8455,1484,699,2021-12-21
8456,1484,699,2025-02-03
8457,1484,699,2023-09-28
8458,1484,699,2022-05-30
8459,1484,699,2021-08-25
8460,1484,699,2024-12-22
8461,1484,699,2021-01-29
8462,1485,499,2021-08-21
8463,1485,499,2024-06-05
8464,1485,499,2023-02-03
8465,1485,499,2023-07-28
8466,1485,499,2023-10-19
8467,1485,499,2023-12-15
8468,1485,499,2021-02-19
8469,1485,499,2023-05-29
8470,1485,499,2021-08-08
8471,1485,499,2024-01-20
8472,1486,999,2022-07-28
8473,1486,999,2022-09-25
8474,1486,999,2022-06-23
8475,1486,999,2023-11-24
8476,1486,999,2022-06-14
8477,1486,999,2023-05-19
8478,1486,999,2024-03-16
8479,1486,999,2021-07-13
8480,1487,699,2022-07-28
8481,1487,699,2024-10-13
8482,1487,699,2022-04-21
8483,1487,699,2025-01-08
8484,1487,699,2023-07-18
8485,1487,699,2023-11-06
8486,1487,699,2023-05-28
8487,1487,699,2022-11-27
8488,1487,699,2024-09-05
8489,1487,699,2022-05-19
8490,1487,699,2023-04-28
8491,1487,699,2024-12-04
8492,1487,699,2022-06-13
8493,1487,699,2024-07-04
8494,1488,999,2021-09-11
8495,1488,999,2024-10-08
8496,1488,999,2024-03-05
8497,1488,999,2022-08-31
8498,1488,999,2024-12-01
8499,1488,999,2022-05-13
8500,1488,999,2021-10-27
8501,1488,999,2023-11-11
8502,1488,999,2024-05-08
8503,1489,499,2021-04-06
8504,1489,499,2023-01-15
8505,1489,499,2022-11-13
8506,1489,499,2023-11-22
8507,1489,499,2023-09-16
8508,1489,499,2022-01-19
8509,1489,499,2022-05-02
8510,1489,499,2024-07-04
8511,1489,499,2022-07-24
8512,1489,499,2023-10-19
8513,1489,499,2021-12-07
8514,1489,499,2022-08-14
8515,1489,499,2024-09-03
8516,1490,999,2024-02-20
8517,1490,999,2021-05-04
8518,1490,999,2023-12-03
8519,1490,999,2021-04-14
8520,1490,999,2023-08-16
8521,1490,999,2023-01-01
8522,1490,999,2023-08-17
8523,1490,999,2022-04-05
8524,1490,999,2022-06-12
8525,1491,499,2021-05-15
8526,1491,499,2022-09-02
8527,1491,499,2021-11-12
8528,1491,499,2023-07-10
8529,1491,499,2022-03-11
8530,1491,499,2025-01-19
8531,1491,499,2022-08-16
8532,1491,499,2024-02-04
8533,1491,499,2022-08-13
8534,1491,499,2024-01-19
8535,1491,499,2024-08-13
8536,1491,499,2023-04-15
8537,1491,499,2022-05-20
8538,1491,499,2024-10-24
8539,1491,499,2024-06-20
8540,1492,699,2021-03-04
8541,1492,699,2024-03-23
8542,1492,699,2024-02-17
8543,1492,699,2021-05-04
8544,1492,699,2021-08-17
8545,1492,699,2024-10-04
8546,1492,699,2021-07-16
8547,1492,699,2021-03-11
8548,1492,699,2022-07-27
8549,1492,699,2022-05-03
8550,1492,699,2021-10-09
8551,1492,699,2021-07-02
8552,1492,699,2021-03-05
8553,1492,699,2022-03-18
8554,1492,699,2023-01-18
8555,1493,699,2023-11-13
8556,1493,699,2023-09-18
8557,1493,699,2023-11-19
8558,1493,699,2022-07-18
8559,1493,699,2024-05-31
8560,1493,699,2023-04-22
8561,1493,699,2024-12-16
8562,1493,699,2024-05-29
8563,1493,699,2024-11-11
8564,1494,499,2022-02-10
8565,1494,499,2022-01-11
8566,1494,499,2022-06-23
8567,1494,499,2022-08-22
8568,1494,499,2021-03-20
8569,1494,499,2023-04-25
8570,1494,499,2023-02-26
8571,1494,499,2024-12-28
8572,1494,499,2024-08-27
8573,1494,499,2023-02-15
8574,1494,499,2022-07-22
8575,1494,499,2023-07-23
8576,1494,499,2024-09-04
8577,1495,499,2021-02-26
8578,1495,499,2023-10-22
8579,1495,499,2022-02-20
8580,1495,499,2021-05-08
8581,1495,499,2024-11-11
8582,1495,499,2021-07-09
8583,1495,499,2023-10-20
8584,1495,499,2022-12-14
8585,1495,499,2021-07-20
8586,1496,699,2022-01-05
8587,1496,699,2024-08-31
8588,1496,699,2024-02-08
8589,1496,699,2024-10-14
8590,1496,699,2023-02-11
